"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isReply","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","media/0/type","media/0/url","media/1/type","media/1/url","media/2/type","media/2/url","media/3/type","media/3/url","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/media/0/type","quotedTweet/media/0/url","quotedTweet/text","quotedTweet/timestamp","quotedTweet/totalBookmarks","quotedTweet/totalViews","quotedTweet/url","quotedTweet/user/avatar","quotedTweet/user/description","quotedTweet/user/joinDate","quotedTweet/user/location","quotedTweet/user/totalFollowers","quotedTweet/user/totalFollowing","quotedTweet/user/totalLikes","quotedTweet/user/totalMediaCount","quotedTweet/user/totalTweets","quotedTweet/user/url","quotedTweet/user/userFullName","quotedTweet/user/userId","quotedTweet/user/username","quotedTweet/user/verified","quotedTweet/user/website","quotedTweet/username","quotes","replies","replyingTo/0","replyingTo/1","replyingTo/2","replyingTo/3","retweets","searchQuery","text","timestamp","totalBookmarks","totalViews","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalMediaCount","user/totalTweets","user/url","user/userFullName","user/userId","user/username","user/verified","user/website","username","verified"
"https://pbs.twimg.com/profile_images/1831741397470158849/riumKZ6n.jpg","Glory Daze Podcast","1887518650497745178",,,,,"false","false","true","3575",,,,,,,,"video","https://video.twimg.com/amplify_video/1887518545648431105/vid/avc1/720x900/qmhEm11EwJ03AU73.mp4?tag=14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199","81",,,,,"513","career","“This is the football death of Marcus Lattimore”

South Carolina LEGEND Marcus Lattimore came on the pod to talk about his career as a Gamecock, his infamous injury on Tennessee and how it didn’t let it define him. This is a powerful episode you don’t want to miss 🤝","2025-02-06T15:08:00.000Z","741","383814","https://x.com/glorydazepod/status/1887518650497745178","https://pbs.twimg.com/profile_images/1831741397470158849/riumKZ6n_normal.jpg","Authentic interviews from @jmanziel2. A @friday_beers special 🤝. New episodes Thursdays, welcome back to the Glory Daze.","2024-08-26T21:39:54.000Z","","2931","2","0","213","258","https://x.com/glorydazepod","Glory Daze Podcast","1828185590275493888","glorydazepod","false","http://flowcode.com/page/glorydaze","@glorydazepod","false"
"https://pbs.twimg.com/profile_images/1363638733120049152/kUKzxgGV.jpg","Humanspective","1887293667397804250",,,,,"false","false","true","1655",,,,,,,,"video","https://video.twimg.com/amplify_video/1887290193700659200/vid/avc1/1280x720/N6jhjckagSyFMmJT.mp4?tag=16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","51",,,,,"661","career","“I hit her with more methylene blue then any patient I’ve ever done in my entire career”

Neurosurgeon Dr Jack Kruse talks about a marathon brain surgery where he added methylene blue to his Arsenal to control the brain swelling.

Hydroxychloroquine (HCQ) comes from methylene blue and methylene blue improves mitochondrial function. One source says ""Methylene blue significantly increases cellular glucose and oxygen utilization, and ATP production.""","2025-02-06T00:14:00.000Z","1281","249496","https://x.com/Humanspective/status/1887293667397804250","https://pbs.twimg.com/profile_images/1363638733120049152/kUKzxgGV_normal.jpg","Discerning life's global theatre.","2020-07-14T01:21:06.000Z","EARTH","28237","1378","17754","2883","16928","https://x.com/Humanspective","Humanspective","1282847490014769165","Humanspective","true",,"@Humanspective","true"
"https://pbs.twimg.com/profile_images/378800000628330048/7fef012194eb63f5f2e23faee85e881d.jpeg","Jonathan Tawn","1887632667715510278",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/Arron_banks",,,,"0","career","Now the polls are beginning to reflect the mood of the nation, why not let them sink? I’m not sure there’s much of an appetite for purely career politicians and if they didn’t stand up to the mass migration issue before - why would they be any different now?","2025-02-06T22:41:00.000Z","9","28832","https://x.com/jonathantawn/status/1887632667715510278","https://pbs.twimg.com/profile_images/641565111476424705/eSpUq1h5_normal.jpg","","2015-07-24T10:23:54.000Z","","87234","862","19328","154","56257","https://x.com/Arron_banks","Arron Banks","3390728889","Arron_banks","false",,"@jonathantawn","true"
"https://pbs.twimg.com/profile_images/1813912645344403456/cIkm6B6Z.jpg","C-Reason🇺🇸","1887485310566543671",,,,,"false","false","true","858","https://x.com/JesseBWatters","https://x.com/HouseGOP","https://x.com/SenateGOP","https://x.com/NRSC","https://x.com/SenateDems","https://x.com/dscc","https://x.com/HouseDemocrats","video","https://video.twimg.com/amplify_video/1887485224327458816/vid/avc1/1280x720/ntd2Baxw-g8vZFWP.mp4?tag=16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","20",,,,,"591","career","WOW … @JesseBWatters has a segment on how USAID was involved in Trumps 2019 Impeachment.

It was all a lie and manufactured … just like we always knew it was.

Shame on the career @HouseGOP @SenateGOP @NRSC who voted for the Impeachment. You are being exposed.

We already knew the career @SenateDems @dscc @HouseDemocrats were corrupt, now their tactics and financial means are coming out for everyone to see in all its naked glory!","2025-02-06T12:55:00.000Z","56","19380","https://x.com/CreasonJana/status/1887485310566543671","https://pbs.twimg.com/profile_images/1813912645344403456/cIkm6B6Z_normal.jpg","America 1st, God Matters, unborn babies matter, 1A/2A, UltraMAGA, I’m a female/woman, Husker Fan 4ever, #VoteRed 🎺🥇No DMs, No Porn","2021-08-13T02:28:57.000Z","","147676","48900","293515","4823","638720","https://x.com/CreasonJana","C-Reason🇺🇸","1426007779781844992","CreasonJana","true",,"@CreasonJana","true"
"https://pbs.twimg.com/profile_images/1886801455606120449/sjFMUMcd.jpg","NASCAR","1887556514577097072",,,,,"false","false","true","694","https://x.com/search?q=%23NASCARHOF",,,,,,,"video","https://video.twimg.com/amplify_video/1887556366308347904/vid/avc1/1080x1920/qblA79brhrf8gYLc.mp4?tag=16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","14",,,,,"83","career","The first of 28 in a #NASCARHOF career.","2025-02-06T17:38:00.000Z","35","40595","https://x.com/NASCAR/status/1887556514577097072","https://pbs.twimg.com/profile_images/1886801455606120449/sjFMUMcd_normal.jpg","FRIDAY | 8 p.m. ET | #NASCARHOF","2009-06-20T23:13:52.000Z","","3658848","346","9058","78477","170250","https://x.com/NASCAR","NASCAR","49153854","NASCAR","true","http://linktr.ee/NASCAR","@NASCAR","true"
"https://pbs.twimg.com/profile_images/954221439980376064/7v8pNrfu.jpg","Dave Guarino","1887632663512817670",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/kaseyklimes",,,,"0","career","TBH I think depends on what part of the time series you caught. The past 10 years? Kind of hard *not* to feel good at stock picking if you are in tech. The ""just buy S&P 500 index funds"" I think still holds up over the long run, esp if you're betting on tech with career...","2025-02-06T22:41:00.000Z","0","1060","https://x.com/allafarce/status/1887632663512817670","https://pbs.twimg.com/profile_images/1755318295983489024/zQp2wsNT_normal.jpg","toolmaker. upright. bipedal. 
learning + building to expand human agency

on the other site I'm just kasey","2009-04-20T04:29:41.000Z","brooklyn","12928","2200","52717","2224","38386","https://x.com/kaseyklimes","kasey","33423679","kaseyklimes","true","http://kaseyklimes.com","@allafarce","false"
"https://pbs.twimg.com/profile_images/1872682671576420357/fFQPfHDm.jpg","B𐚁","1887552660447924724",,,,,"false","true","true","17",,,,,,,,"video","https://video.twimg.com/ext_tw_video/1887125696046039040/pu/vid/avc1/1152x576/HkRyJraW7tB23dcW.mp4?tag=12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/ravishing187",,,,"1","career","They= the haters who been hating on her since her career started & those 30 Grammys? you have no idea the background to that

The Grammys kept putting her in the urban box, she’s rarely been in main fields
Why do y’all love to speak without knowledge?","2025-02-06T17:23:00.000Z","640","80246","https://x.com/1ts_me_bambi/status/1887552660447924724","https://pbs.twimg.com/profile_images/1872682671576420357/fFQPfHDm_normal.jpg","🐝👑❤️
#1 Daughter stan | Fan account | Stream AOTY COWBOY CARTER","2016-06-16T08:36:50.000Z","","501","502","91015","786","5461","https://x.com/1ts_me_bambi","B𐚁","743361679216390144","1ts_me_bambi","false",,"@1ts_me_bambi","false"
"https://pbs.twimg.com/profile_images/1541740859703664640/cALywI-F.jpg","Temi Of ATL🇺🇸🇳🇬","1887589172233576950",,,,,"false","false","true","1894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96","307",,,,,"681","career","Financially - I’m going to win. 
Career wise - I’m going to win. 
Mentally - I’m going to win. 
Emotionally- I’m going to win. 
Physically - I’m going to win. 
Family wise - I’m going to win. 
With love - I’m going to win. 
In my life - I’m going to win.","2025-02-06T19:48:00.000Z","46","35644","https://x.com/FavorGrace90/status/1887589172233576950","https://pbs.twimg.com/profile_images/1541740859703664640/cALywI-F_normal.jpg","Registered Nurse. STBFNP. Mummy PSD. Olori Dansay. #AngelT NO DM ❌❌❌. Backup acct @Favorgrace15","2011-03-08T02:51:19.000Z","Atlanta, Georgia","107957","10317","390561","4757","64901","https://x.com/FavorGrace90","Temi Of ATL🇺🇸🇳🇬","262462128","FavorGrace90","true",,"@FavorGrace90","true"
"https://pbs.twimg.com/profile_images/1727744517455912960/X5JWAdHi.jpg","hamood","1887607573559275942","https://pbs.twimg.com/media/GjIg7mHXYAAfLWV.jpg",,,,"true","false","true","5386",,,,,,,,,,,,,,,,"","TheEuropeanLad","https://pbs.twimg.com/media/GjIg7mHXYAAfLWV.jpg","image","https://pbs.twimg.com/media/GjIg7mHXYAAfLWV.jpg?format=png&name=large","4-0 Barcelona.

FERRAN TORRES HAS SCORED A HATTRICK WITHIN 30 MINUTES !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WHAT THE ACTUAL HOLY MOTHERF*CKING DUCK !!!!!!!!!!!!!!!!!!!!!!!! RAPHINHA ASSIST !!!!!!!!!!!!!!!!!!!!!!!!!!!","2025-02-06T21:00:00.000Z","93","336336","https://x.com/TheEuropeanLad/status/1887607438637211779","https://pbs.twimg.com/profile_images/1395709971229196296/FFQTxazi_normal.jpg","ғᴏᴏᴛʙᴀʟʟ.","2015-06-14T10:57:43.000Z","","1173656","313","71722","56639","125017","https://x.com/TheEuropeanLad","TheEuropeanLad","3324689194","TheEuropeanLad","true",,"@TheEuropeanLad","14","78",,,,,"394","career","Ferran Torres has more career hatricks than Vinicius jr","2025-02-06T21:01:00.000Z","61","108744","https://x.com/sushiniesta/status/1887607573559275942","https://pbs.twimg.com/profile_images/1727744517455912960/X5JWAdHi_normal.jpg","Inter Miami Fan , parody #lakeshow","2022-07-15T03:37:15.000Z","Earth","14779","993","31686","2468","13248","https://x.com/sushiniesta","hamood","1547787298124705792","sushiniesta","true",,"@sushiniesta","true"
"https://pbs.twimg.com/profile_images/1875104520486703104/a2MmF52H.jpg","Mr. Shawn Stewart DVM","1887632655463711149",,,,,"false","false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","career","Sports betting platforms are creating new financial opportunities for fans to engage in their passion and potentially turn it into a profitable career","2025-02-06T22:41:00.000Z","0",,"https://x.com/Dvmmrtoge/status/1887632655463711149","https://pbs.twimg.com/profile_images/1875104520486703104/a2MmF52H_normal.jpg","Proof of Reserves for Exchanges|Portfolio Integration|Price Prediction, ICO/IDO & Airdrops|LearnToEarn via Cubs|B2B Services|Contact~ https://t.co/94iofVrlnB","2024-12-30T01:26:23.000Z","Cayman Islands","0","6","0","0","38","https://x.com/Dvmmrtoge","Mr. Shawn Stewart DVM","1873541044685418496","Dvmmrtoge","false",,"@Dvmmrtoge","false"
"https://pbs.twimg.com/profile_images/1731355204749037568/WWnak6Zi.png","Denise Platt","1887632651965649129",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/SenWarren",,,,"0","career","And now you claim to care about our military? I call B.S. You care only about your Senate career, funded by big pharma...","2025-02-06T22:41:00.000Z","1","17234","https://x.com/PlattDenis58021/status/1887632651965649129","https://pbs.twimg.com/profile_images/722044174799777792/bXaodRhx_normal.jpg","U.S. Senator, Massachusetts. She/her/hers. Official Senate account.","2012-11-25T15:14:27.000Z","","6631220","505","31","1944","12626","https://x.com/SenWarren","Elizabeth Warren","970207298","SenWarren","true","http://warren.senate.gov","@PlattDenis58021","false"
"https://pbs.twimg.com/profile_images/1207390627400441856/4WmM925x.jpg","Senator Chris Van Hollen","1886977650909983175",,,,,"false","false","true","34169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1429","13497",,,,,"8569","career","Hearing reports that Musk’s cronies are targeting NOAA — infiltrating key systems & locking out career employees.

NOAA is vital for weather forecasting, scientific research & more. Their critical work saves lives.

My team and I are looking into this & we will not stand for it.","2025-02-05T03:18:00.000Z","1900","2769176","https://x.com/ChrisVanHollen/status/1886977650909983175","https://pbs.twimg.com/profile_images/1207390627400441856/4WmM925x_normal.jpg","U.S. Senator for Maryland","2008-12-15T15:00:29.000Z","Maryland, USA","201943","947","594","1994","9002","https://x.com/ChrisVanHollen","Senator Chris Van Hollen","18137749","ChrisVanHollen","true","https://www.vanhollen.senate.gov/","@ChrisVanHollen","true"
"https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat.jpg","Mario Nawfal","1887502755943657481","https://pbs.twimg.com/media/GjHBvuMWcAAnJx_.png",,,,"true","true","true","21004","https://x.com/DefiyantlyFree","https://x.com/DOGE",,,,,,"image","https://pbs.twimg.com/media/GjHBvuMWcAAnJx_.png?format=png&name=large",,,,,,,"","Elon Musk",,"image","https://pbs.twimg.com/media/GjG9djkXgAAdzyK.jpg?format=png&name=large","Lebryck broke the law by allowing known fraudulent transactions to proceed hundreds, if not thousands, of times. Why did he do that?","2025-02-06T13:58:00.000Z","168","92935","https://x.com/elonmusk/status/1887501129941979292","https://pbs.twimg.com/profile_images/1842740427872522240/X0Sggcwq_normal.jpg","It’s always darkest just before the dawn. MARRIED.. No Dms.","2022-08-18T19:01:35.000Z","","875196","2064","42939","10924","421065","https://x.com/DefiyantlyFree","Insurrection Barbie","1560341081576939524","DefiyantlyFree","true",,"@elonmusk","401","2258","/DefiyantlyFree",,,,"6518","career","🚨🇺🇸TREASURY OFFICIAL ALLOWED FRAUDULENT PAYMENTS WORTH BILLIONS TO CONTINUE—TRUMP ADMINISTRATION REMOVES HIM

David Lebryk, a career Treasury Department official, was pushed out by the Trump administration. Lebryk oversaw over $1 billion in federal payments but allowed fraudulent transactions to proceed hundreds, if not thousands, of times—a blatant violation of the law.

This is exactly the problem with the federal government: unelected bureaucrats making policy decisions against the will of the elected president.

Lebryk didn’t just obstruct Trump’s executive order—he actively enabled financial misconduct.

The Trump administration has made it clear: there will be no tolerance for insubordination, corruption, or rogue officials who undermine the law. Agencies need to be slashed and held accountable—80% of this bureaucracy has no oversight, no transparency, and no legitimacy.

Source: Black Enterprise, @DefiyantlyFree , @DOGE","2025-02-06T14:04:00.000Z","927","13557054","https://x.com/MarioNawfal/status/1887502755943657481","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","Largest Show on X | Founder @ibcgroupio","2020-10-22T14:42:25.000Z","","1998911","44008","143751","79804","108246","https://x.com/MarioNawfal","Mario Nawfal","1319287761048723458","MarioNawfal","true","https://roundtable.live","@MarioNawfal","true"
"https://pbs.twimg.com/profile_images/1717185771788992512/yv885-41.jpg","T Jackson Dolph","1887632649964937409",,,,,"false","true","false","0",,,,,,,,"video","https://video.twimg.com/amplify_video/1887620773059158016/vid/avc1/1080x1920/1fL0Mb8m_9krSNOt.mp4?tag=16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/wigger",,,,"0","career","I was just thinking about that Kramer meltdown today. Every now and then I go back and rewatch it because I can’t believe it really happened.

He literally immolated his career on the stage","2025-02-06T22:41:00.000Z","120","43239","https://x.com/T_JacksonDolph/status/1887632649964937409","https://pbs.twimg.com/profile_images/1874588499015327744/JJW3Yw4X_normal.jpg","Touring the USA - Tickets in bio.","2012-04-08T08:29:42.000Z","Rhode Island","400447","1782","17461","696","5602","https://x.com/wigger","Sam Hyde 🇺🇸","548258435","wigger","true","http://samhydelive.com","@T_JacksonDolph","false"
"https://pbs.twimg.com/profile_images/1648701446534176770/akWCsYIX.jpg","Stellate Communications","1887497580663206063",,,,,"false","false","true","8","http://forms.gle/CCbbu2X5GJwH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"8","career","PLEASE SHARE 💜 With uncertainty in federal research funding & hiring, we are offering free resume/CV reviews for early-career scientists in the US who have rescinded job offers or who risk layoffs. 

Submit resume/CV here: forms.gle/CCbbu2X5GJwH...","2025-02-06T13:44:00.000Z","0","846","https://x.com/stellatecomms/status/1887497580663206063","https://pbs.twimg.com/profile_images/1648701446534176770/akWCsYIX_normal.jpg","A communications firm for scientists, by scientists. Get in touch: 👋🏽 inquiries@stellatecomms.com","2020-10-08T13:20:57.000Z","Pale Blue Dot","2005","956","5586","108","3272","https://x.com/stellatecomms","Stellate Communications","1314193927625465857","stellatecomms","false","https://www.stellatecomms.com/","@stellatecomms","false"
"https://pbs.twimg.com/profile_images/1743436870917267456/7n5SVp1g.jpg","Kyle Griffin","1887602210978341019",,,,,"false","false","true","1848","https://x.com/MSNBC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","91",,,,,"923","career","New on @MSNBC: Some U.S. Agency for International Development and State Department career employees are concerned information in their personal devices may be being monitored.

The employees have received pop-up messages in the last few days warning them that information on their personal phones or laptops could be tracked.","2025-02-06T20:40:00.000Z","163","91574","https://x.com/kylegriffin1/status/1887602210978341019","https://pbs.twimg.com/profile_images/1743436870917267456/7n5SVp1g_normal.jpg","Executive Producer @TheWeekendMSNBC. Opinions mine. Do not congratulate. THREADS @griffinkyle BLUESKY @kylegriffin1","2009-04-18T12:45:48.000Z","New York, NY","1303546","684","32284","13638","91305","https://x.com/kylegriffin1","Kyle Griffin","32871086","kylegriffin1","true","https://www.instagram.com/griffinkyle/","@kylegriffin1","true"
"https://pbs.twimg.com/profile_images/1837140741933473792/1_rDrEEv.jpg","Trivikram Chowdary","1887477957050130652",,,,,"false","false","true","606",,,,,,,,"video","https://video.twimg.com/ext_tw_video/1887477912967712768/pu/vid/avc1/1280x720/eU00ULg3Y3jSlxM4.mp4?tag=12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","7",,,,,"159","career","Athadu movie Uday Kiran cheyyalsi undhata

Mega Valle career spoil ayyi chanipoyadu ante danlo Dairy thengesina AAth Aravind gadidhe major role. 

Asale Nakka buddhi kadha","2025-02-06T12:26:00.000Z","128","43662","https://x.com/GunapalaGuruji/status/1887477957050130652","https://pbs.twimg.com/profile_images/1837140741933473792/1_rDrEEv_normal.jpg","🕚","2015-01-01T14:10:26.000Z","Vijayawada","2980","566","111845","5854","52658","https://x.com/GunapalaGuruji","Trivikram Chowdary","2954907308","GunapalaGuruji","false",,"@GunapalaGuruji","false"
"https://pbs.twimg.com/profile_images/1886404871101747200/pm2_lUPQ.jpg","Dev.tobs || MDsc. EMCDs.","1887615647590318276",,,,,"false","false","true","146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","27",,,,,"35","career","Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.
Take your Tech career seriously.($)","2025-02-06T21:33:00.000Z","3","4949","https://x.com/DevTobs/status/1887615647590318276","https://pbs.twimg.com/profile_images/1886404871101747200/pm2_lUPQ_normal.jpg","const  Tech = “💰 or Null”;","2022-07-20T15:26:40.000Z","London, England 🏴󠁧󠁢󠁥󠁮󠁧󠁿","120889","1674","5164","112","5097","https://x.com/DevTobs","Dev.tobs || MDsc. EMCDs.","1549777774709248000","DevTobs","true","https://bit.ly/Get_funding","@DevTobs","true"
"https://pbs.twimg.com/profile_images/1520555722/cmd_St-CergueNov10_.jpg","Chris DiLapi (Big Twelve Conference Supporter)","1887632641991577829",,,,,"true","false","false","0",,,,,,,,,,,,,,,,"","Rob Jenkins",,,,"Last year, my wife accompanied me on a business trip to DC. We stayed at a nice hotel in Arlington. 

One evening we went for a walk in a beautiful neighborhood nearby. My wife was checking out the home values on Zillow. Even the older, smaller homes were in the $1.5-2M range. Many were $3-4M. 

She asked, “Where do all these people get that much money?”

“From us,” I replied.","2025-02-05T23:36:00.000Z","564","682282","https://x.com/profontheright/status/1887284103722246338","https://pbs.twimg.com/profile_images/1829871228888203264/dg8m2BOC_normal.jpg","Author of Jennifer’s Monster and Think Better, Write Better. Higher Ed Fellow at Campus Reform. Regular contributor to Minding the Campus and the Martin Center.","2021-02-05T18:29:53.000Z","","3776","555","6512","455","15536","https://x.com/profontheright","Rob Jenkins","1357758153329315841","profontheright","true",,"@profontheright","0","0",,,,,"0","career","Unless they purchased the house over 30 years ago, not many career civil servants in those supervalued homes. (This post likewise neglects the role of Nimbyism in this.)","2025-02-06T22:41:00.000Z","0",,"https://x.com/cmdilapi/status/1887632641991577829","https://pbs.twimg.com/profile_images/1520555722/cmd_St-CergueNov10__normal.jpg","Against authoritarianism. RT/likes not necessarily endorsement. Clemson('87) and UT-Austin('90) alumna. Français/Italiano/Português/Español/Deutsch","2009-01-23T20:27:57.000Z","Virginia, USA","593","3038","119177","3668","141189","https://x.com/cmdilapi","Chris DiLapi (Big Twelve Conference Supporter)","19411924","cmdilapi","false",,"@cmdilapi","true"
"https://pbs.twimg.com/profile_images/1354865428284264452/OJflkvCT.jpg","Drue","1887632641844777246",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/lilsamsquanch66",,,,"0","career","Your career is over. Get ready to learn Chinese buddy.","2025-02-06T22:41:00.000Z","7","95064","https://x.com/DaneJacksonSzn/status/1887632641844777246","https://pbs.twimg.com/profile_images/1874899383457660928/wVQsEz1f_normal.jpg","Harry | Extremely talented | @SonOfABoyDad Podcast","2017-07-21T13:38:30.000Z","New York City","209107","345","25587","2702","21853","https://x.com/lilsamsquanch66","lilsamsquanch","888392745517277185","lilsamsquanch66","false","https://lilsasquatchwebsite.com/","@DaneJacksonSzn","false"
"https://pbs.twimg.com/profile_images/1786369391/2010-08-26_15.37.37.jpg","Eric Moore","1887632641702437014",,,,,"false","true","false","0",,,,,,,,"image","https://pbs.twimg.com/media/GjBdgAgWcAAlxws.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/Michael23512074","/Jimfrombaseball",,,"0","career","Yep. Two more great examples. I remember seeing that photo of Gordon Howe and thinking, “of course that guy had a career that spanned like 4 decades!”","2025-02-06T22:41:00.000Z","151","99320","https://x.com/EricMoore_/status/1887632641702437014","https://pbs.twimg.com/profile_images/1429943371854921733/9ttXWIlf_normal.jpg","Coach, Mentor, Motivator, Teacher. Comp-Dev-Coach, Master Coach, USA Baseball, SportAus, Stanford Med, FSU Med School, BSAC Fellow, Proudly Nick`s Dad.","2016-05-14T23:17:28.000Z","St. Catharines, Ontario","22548","19686","234107","18231","33277","https://x.com/Jimfrombaseball","Jim Koenigsberger","731624499112771585","Jimfrombaseball","true",,"@EricMoore_","true"
"https://pbs.twimg.com/profile_images/1707649143370285056/FWc2Qd3e.jpg","Bob Fortuga","1887632637428105221",,,,,"false","true","false","0",,,,,,,,"video","https://video.twimg.com/ext_tw_video/1645811319503716352/pu/vid/1280x720/JkwuaeZ7fzB-zjRs.mp4?tag=12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/blakelively","/bettybuzz",,,"0","career","Given your pathetic career path, no wonder you are hawking alcohol.","2025-02-06T22:41:00.000Z","103","1686924","https://x.com/BFortuga/status/1887632637428105221","https://pbs.twimg.com/profile_images/1441088384152203264/9V4Kfikq_normal.jpg","I found my twitter password.","2014-07-24T21:42:21.000Z","","1445625","15","115","43","113","https://x.com/blakelively","Blake Lively","2678072634","blakelively","true","http://bettybuzz.com","@BFortuga","false"
"https://pbs.twimg.com/profile_images/1251848375252791297/6wdk_pC7.jpg","Michelle Russell","1887414839401730533",,,,,"false","false","true","537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","15",,,,,"109","career","A yr ago today I lost my job due to whistleblowing in the NHS. I lost my livelihood and career because I spoke up to protect others. There will be more Mid Stafs/Jimmy Savilles/Countess/Nottinghams etc while this crucifixion of whistleblowers continues. Our patients deserve more","2025-02-06T08:15:00.000Z","13","15557","https://x.com/MotherMRuss/status/1887414839401730533","https://pbs.twimg.com/profile_images/1251848375252791297/6wdk_pC7_normal.jpg","Nurse.Reader.Square.Feminist.Truth teller.Tea drinker. Lost my job as NHS nurse Feb 2024 after reporting sexual assault by a male nurse.","2016-11-09T13:44:31.000Z","London","8499","5126","11947","537","9951","https://x.com/MotherMRuss","Michelle Russell","796347738287964160","MotherMRuss","false",,"@MotherMRuss","false"
"https://pbs.twimg.com/profile_images/1749521255764496385/siLyWlYX.jpg","Andre","1887632635163234759",,,,,"false","true","false","0",,,,,,,,"video","https://video.twimg.com/ext_tw_video/1887608340068392960/pu/vid/avc1/1280x720/PS_ob-42aJBFiNGx.mp4?tag=12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RealCodyMallory",,,,"0","career","I remember when people were talking about Ben Simmons being the next LeBron… that “scared dunk” against Trae Young really fucked his career up","2025-02-06T22:41:00.000Z","6","12156","https://x.com/Andre41816616/status/1887632635163234759","https://pbs.twimg.com/profile_images/1495897914937384962/Y_TBY39w_normal.jpg","UConn alumni. All things basketball. Fanatics Affiliate. Formerly: @TheBKGame @EthosNets @Fansided Contact: codymallorynba@gmail.com","2009-08-02T18:39:17.000Z","Dm For Promos","13810","2051","12508","3143","24689","https://x.com/RealCodyMallory","Cody Mallory","62320278","RealCodyMallory","true","https://thebrooklyngame.com/author/cody-mallory/","@Andre41816616","false"
"https://pbs.twimg.com/profile_images/1887341895484940288/Q1D4LDb0.jpg","bryan","1887632634668327266",,,,,"false","true","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/BengalsRuinedMe",,,,"0","career","Bc his injury was “career jeopardizing” lmao like im sure a wrist injury for a qb isnt big deal bro","2025-02-06T22:41:00.000Z","0","111","https://x.com/954PRESIDENTIAL/status/1887632634668327266","https://pbs.twimg.com/profile_images/1887341895484940288/Q1D4LDb0_normal.jpg","tina tonkin fan","2022-04-13T03:51:04.000Z","Broward County, FL","576","230","25095","6166","26444","https://x.com/954PRESIDENTIAL","bryan","1514088719233523715","954PRESIDENTIAL","false",,"@954PRESIDENTIAL","false"
